2013-05-14T11:07:25+04:00 INFO (6): Данные из БД не получены
2013-05-14T11:07:39+04:00 INFO (6): Данные из БД не получены
2013-05-14T11:07:51+04:00 INFO (6): Данные из БД не получены
2013-05-14T11:46:03+04:00 INFO (6): Данные из БД не получены
2013-05-14T13:02:28+04:00 INFO (6): Данные из БД не получены
2013-05-14T14:03:32+04:00 INFO (6): Данные из БД не получены
2013-05-14T14:03:57+04:00 INFO (6): Данные из БД не получены
2013-05-14T14:04:18+04:00 INFO (6): Данные из БД не получены
2013-05-14T14:04:55+04:00 INFO (6): Данные из БД не получены
2013-05-14T14:06:08+04:00 INFO (6): Данные из БД не получены
2013-05-14T14:06:14+04:00 INFO (6): Данные из БД не получены
2013-05-14T14:06:28+04:00 INFO (6): Данные из БД не получены
2013-05-14T14:07:22+04:00 INFO (6): Данные из БД не получены
2013-05-14T14:07:44+04:00 INFO (6): Данные из БД не получены
2013-05-14T14:19:35+04:00 INFO (6): Данные из БД не получены
2013-05-14T14:20:41+04:00 INFO (6): Данные из БД не получены
2013-05-14T14:21:49+04:00 INFO (6): Данные из БД не получены
2013-05-14T14:24:08+04:00 INFO (6): Данные из БД не получены
2013-05-14T14:57:55+04:00 INFO (6): Данные из БД не получены
2013-05-14T14:58:36+04:00 INFO (6): Данные из БД не получены
2013-05-14T15:48:43+04:00 INFO (6): Данные из БД не получены
2013-05-14T15:48:47+04:00 INFO (6): Данные из БД не получены
2013-05-14T15:48:49+04:00 INFO (6): Данные из БД не получены
2013-05-14T15:49:05+04:00 INFO (6): Данные из БД не получены
2013-05-14T19:21:38+04:00 INFO (6): Данные из БД не получены
2013-05-14T19:24:23+04:00 INFO (6): Парсинг категории (1 стр.) провалился
2013-05-14T19:33:27+04:00 INFO (6): Данные из БД не получены
2013-05-14T19:40:53+04:00 INFO (6): Данные из БД не получены
2013-05-14T19:40:57+04:00 INFO (6): Данные из БД не получены
2013-05-14T19:46:53+04:00 INFO (6): Данные из БД не получены
2013-05-14T19:49:59+04:00 INFO (6): Данные из БД не получены
2013-05-14T19:50:02+04:00 INFO (6): Данные из БД не получены
2013-05-14T19:50:08+04:00 INFO (6): Данные из БД не получены
2013-05-14T19:50:14+04:00 INFO (6): Данные из БД не получены
2013-05-14T20:01:40+04:00 INFO (6): Парсинг категории (1020/10 стр.) прошел успешно
2013-05-14T20:01:42+04:00 INFO (6): Парсинг категории (1030/10 стр.) прошел успешно
2013-05-14T20:01:45+04:00 INFO (6): Парсинг категории (1040/10 стр.) прошел успешно
2013-05-14T20:01:52+04:00 INFO (6): Парсинг категории (1050/10 стр.) прошел успешно
2013-05-14T20:01:55+04:00 INFO (6): Парсинг категории (1060/10 стр.) прошел успешно
2013-05-14T20:01:57+04:00 INFO (6): Парсинг категории (1070/10 стр.) прошел успешно
2013-05-14T20:01:59+04:00 INFO (6): Парсинг категории (1080/10 стр.) прошел успешно
2013-05-14T20:02:02+04:00 INFO (6): Парсинг категории (1090/10 стр.) прошел успешно
2013-05-14T20:02:04+04:00 INFO (6): Парсинг категории (1100/10 стр.) прошел успешно
2013-05-14T20:02:07+04:00 INFO (6): Парсинг категории (1110/10 стр.) прошел успешно
2013-05-14T20:02:09+04:00 INFO (6): Парсинг категории (1120/10 стр.) прошел успешно
2013-05-14T20:02:12+04:00 INFO (6): Парсинг категории (1130/10 стр.) прошел успешно
2013-05-14T20:02:14+04:00 INFO (6): Парсинг категории (1140/10 стр.) прошел успешно
2013-05-14T20:02:17+04:00 INFO (6): Парсинг категории (1150/10 стр.) прошел успешно
2013-05-14T20:02:24+04:00 INFO (6): Парсинг категории (1160/10 стр.) прошел успешно
2013-05-14T20:02:27+04:00 INFO (6): Парсинг категории (1170/10 стр.) прошел успешно
2013-05-14T20:02:29+04:00 INFO (6): Парсинг категории (1180/10 стр.) прошел успешно
2013-05-14T20:02:31+04:00 INFO (6): Парсинг категории (1190/10 стр.) прошел успешно
2013-05-14T20:02:34+04:00 INFO (6): Парсинг категории (1200/10 стр.) прошел успешно
2013-05-14T20:02:36+04:00 INFO (6): Парсинг категории (1210/10 стр.) прошел успешно
2013-05-14T20:02:39+04:00 INFO (6): Парсинг категории (1220/10 стр.) прошел успешно
2013-05-14T20:02:41+04:00 INFO (6): Парсинг категории (1230/10 стр.) прошел успешно
2013-05-14T20:02:43+04:00 INFO (6): Парсинг категории (1240/10 стр.) прошел успешно
2013-05-14T20:02:46+04:00 INFO (6): Парсинг категории (1250/10 стр.) прошел успешно
2013-05-14T20:02:48+04:00 INFO (6): Парсинг категории (1260/10 стр.) прошел успешно
2013-05-14T20:02:51+04:00 INFO (6): Парсинг категории (1270/10 стр.) прошел успешно
2013-05-14T20:02:53+04:00 INFO (6): Парсинг категории (1280/10 стр.) прошел успешно
2013-05-14T20:02:56+04:00 INFO (6): Парсинг категории (1290/10 стр.) прошел успешно
2013-05-14T20:02:58+04:00 INFO (6): Парсинг категории (1300/10 стр.) прошел успешно
2013-05-14T20:03:06+04:00 INFO (6): Парсинг категории (1310/10 стр.) прошел успешно
2013-05-14T20:03:08+04:00 INFO (6): Парсинг категории (1320/10 стр.) прошел успешно
2013-05-14T20:03:11+04:00 INFO (6): Парсинг категории (1330/10 стр.) прошел успешно
2013-05-14T20:03:13+04:00 INFO (6): Парсинг категории (1340/10 стр.) прошел успешно
2013-05-14T20:03:21+04:00 INFO (6): Парсинг категории (1350/10 стр.) прошел успешно
2013-05-14T20:03:23+04:00 INFO (6): Парсинг категории (1360/10 стр.) прошел успешно
2013-05-14T20:03:26+04:00 INFO (6): Парсинг категории (1370/10 стр.) прошел успешно
2013-05-14T20:03:28+04:00 INFO (6): Парсинг категории (1380/10 стр.) прошел успешно
2013-05-14T20:03:31+04:00 INFO (6): Парсинг категории (1390/10 стр.) прошел успешно
2013-05-14T20:03:33+04:00 INFO (6): Парсинг категории (1400/10 стр.) прошел успешно
2013-05-14T20:03:36+04:00 INFO (6): Парсинг категории (1410/10 стр.) прошел успешно
2013-05-14T20:03:38+04:00 INFO (6): Парсинг категории (1420/10 стр.) прошел успешно
2013-05-14T20:03:40+04:00 INFO (6): Парсинг категории (1430/10 стр.) прошел успешно
2013-05-14T20:03:43+04:00 INFO (6): Парсинг категории (1440/10 стр.) прошел успешно
2013-05-14T20:03:45+04:00 INFO (6): Парсинг категории (1450/10 стр.) прошел успешно
2013-05-14T20:03:48+04:00 INFO (6): Парсинг категории (1460/10 стр.) прошел успешно
2013-05-14T20:03:50+04:00 INFO (6): Парсинг категории (1470/10 стр.) прошел успешно
2013-05-14T20:03:53+04:00 INFO (6): Парсинг категории (1480/10 стр.) прошел успешно
2013-05-14T20:03:55+04:00 INFO (6): Парсинг категории (1490/10 стр.) прошел успешно
2013-05-14T20:03:58+04:00 INFO (6): Парсинг категории (1500/10 стр.) прошел успешно
2013-05-14T20:04:05+04:00 INFO (6): Парсинг категории (1510/10 стр.) прошел успешно
2013-05-14T20:04:08+04:00 INFO (6): Парсинг категории (1520/10 стр.) прошел успешно
2013-05-14T20:04:10+04:00 INFO (6): Парсинг категории (1530/10 стр.) прошел успешно
2013-05-14T20:04:13+04:00 INFO (6): Парсинг категории (1540/10 стр.) прошел успешно
2013-05-14T20:04:20+04:00 INFO (6): Парсинг категории (1550/10 стр.) прошел успешно
2013-05-14T20:04:22+04:00 INFO (6): Парсинг категории (1560/10 стр.) прошел успешно
2013-05-14T20:04:25+04:00 INFO (6): Парсинг продукта (id = 8232477) прошел успешно
2013-05-14T20:04:30+04:00 INFO (6): Парсинг картинки продукта (id = 8232477) прошел успешно
2013-05-14T20:04:33+04:00 INFO (6): Парсинг продукта (id = 9282381) прошел успешно
2013-05-14T20:04:33+04:00 INFO (6): Парсинг картинки продукта (id = 9282381) прошел успешно
2013-05-14T20:04:35+04:00 INFO (6): Парсинг продукта (id = 8456316) прошел успешно
2013-05-14T20:04:38+04:00 INFO (6): Парсинг продукта (id = 8432163) прошел успешно
2013-05-14T20:04:40+04:00 INFO (6): Парсинг продукта (id = 8431712) прошел успешно
2013-05-14T20:04:42+04:00 INFO (6): Парсинг продукта (id = 8286088) прошел успешно
2013-05-14T20:04:50+04:00 INFO (6): Парсинг продукта (id = 7867056) прошел успешно
2013-05-14T20:04:50+04:00 INFO (6): Парсинг картинки продукта (id = 7867056) прошел успешно
2013-05-14T20:04:52+04:00 INFO (6): Парсинг продукта (id = 8440952) прошел успешно
2013-05-14T20:04:55+04:00 INFO (6): Парсинг продукта (id = 8432899) прошел успешно
2013-05-14T20:04:55+04:00 INFO (6): Парсинг картинки продукта (id = 8432899) прошел успешно
2013-05-14T20:04:57+04:00 INFO (6): Парсинг продукта (id = 7909893) прошел успешно
2013-05-14T20:05:05+04:00 INFO (6): Парсинг продукта (id = 8232477) прошел успешно
2013-05-14T20:05:12+04:00 INFO (6): Парсинг продукта (id = 9282381) прошел успешно
2013-05-14T20:05:24+04:00 INFO (6): Парсинг продукта (id = 8456316) прошел успешно
2013-05-14T20:05:27+04:00 INFO (6): Парсинг продукта (id = 8432163) прошел успешно
2013-05-14T20:05:29+04:00 INFO (6): Парсинг продукта (id = 8431712) прошел успешно
2013-05-14T20:05:32+04:00 INFO (6): Парсинг продукта (id = 8286088) прошел успешно
2013-05-14T20:05:34+04:00 INFO (6): Парсинг продукта (id = 7867056) прошел успешно
2013-05-14T20:05:42+04:00 INFO (6): Парсинг продукта (id = 8440952) прошел успешно
2013-05-14T20:05:49+04:00 INFO (6): Парсинг продукта (id = 8432899) прошел успешно
2013-05-14T20:05:52+04:00 INFO (6): Парсинг продукта (id = 7909893) прошел успешно
2013-05-14T20:05:59+04:00 INFO (6): Парсинг продукта (id = 8232477) прошел успешно
2013-05-14T20:06:01+04:00 INFO (6): Парсинг продукта (id = 9282381) прошел успешно
2013-05-14T20:06:04+04:00 INFO (6): Парсинг продукта (id = 8456316) прошел успешно
2013-05-14T20:06:06+04:00 INFO (6): Парсинг продукта (id = 8432163) прошел успешно
2013-05-14T20:06:09+04:00 INFO (6): Парсинг продукта (id = 8431712) прошел успешно
2013-05-14T20:06:11+04:00 INFO (6): Парсинг продукта (id = 8286088) прошел успешно
2013-05-14T20:06:14+04:00 INFO (6): Парсинг продукта (id = 7867056) прошел успешно
2013-05-14T20:06:16+04:00 INFO (6): Парсинг продукта (id = 8440952) прошел успешно
2013-05-14T20:06:18+04:00 INFO (6): Парсинг продукта (id = 8432899) прошел успешно
2013-05-14T20:06:21+04:00 INFO (6): Парсинг продукта (id = 7909893) прошел успешно
2013-05-14T20:06:23+04:00 INFO (6): Парсинг продукта (id = 8232477) прошел успешно
2013-05-14T20:06:31+04:00 INFO (6): Парсинг продукта (id = 9282381) прошел успешно
2013-05-14T20:06:33+04:00 INFO (6): Парсинг продукта (id = 8456316) прошел успешно
2013-05-14T20:06:35+04:00 INFO (6): Парсинг продукта (id = 8432163) прошел успешно
2013-05-14T20:06:38+04:00 INFO (6): Парсинг продукта (id = 8431712) прошел успешно
2013-05-14T20:06:40+04:00 INFO (6): Парсинг продукта (id = 8286088) прошел успешно
2013-05-14T20:06:43+04:00 INFO (6): Парсинг продукта (id = 7867056) прошел успешно
2013-05-14T20:06:45+04:00 INFO (6): Парсинг продукта (id = 8440952) прошел успешно
2013-05-14T20:06:48+04:00 INFO (6): Парсинг продукта (id = 8432899) прошел успешно
2013-05-14T20:06:50+04:00 INFO (6): Парсинг продукта (id = 7909893) прошел успешно
2013-05-14T20:06:53+04:00 INFO (6): Парсинг продукта (id = 8232477) прошел успешно
2013-05-14T20:06:55+04:00 INFO (6): Парсинг продукта (id = 9282381) прошел успешно
2013-05-14T20:06:58+04:00 INFO (6): Парсинг продукта (id = 8456316) прошел успешно
2013-05-14T20:07:00+04:00 INFO (6): Парсинг продукта (id = 8432163) прошел успешно
2013-05-14T20:07:03+04:00 INFO (6): Парсинг продукта (id = 8431712) прошел успешно
2013-05-14T20:07:05+04:00 INFO (6): Парсинг продукта (id = 8286088) прошел успешно
2013-05-14T20:07:08+04:00 INFO (6): Парсинг продукта (id = 7867056) прошел успешно
2013-05-14T20:07:10+04:00 INFO (6): Парсинг продукта (id = 8440952) прошел успешно
2013-05-14T20:07:12+04:00 INFO (6): Парсинг продукта (id = 8432899) прошел успешно
2013-05-14T20:07:15+04:00 INFO (6): Парсинг продукта (id = 7909893) прошел успешно
2013-05-14T20:07:17+04:00 INFO (6): Парсинг продукта (id = 8232477) прошел успешно
2013-05-14T20:07:20+04:00 INFO (6): Парсинг продукта (id = 9282381) прошел успешно
2013-05-14T20:07:22+04:00 INFO (6): Парсинг продукта (id = 8456316) прошел успешно
2013-05-14T20:07:25+04:00 INFO (6): Парсинг продукта (id = 8432163) прошел успешно
2013-05-14T20:07:27+04:00 INFO (6): Парсинг продукта (id = 8431712) прошел успешно
2013-05-14T20:07:29+04:00 INFO (6): Парсинг продукта (id = 8286088) прошел успешно
2013-05-14T20:07:32+04:00 INFO (6): Парсинг продукта (id = 7867056) прошел успешно
2013-05-14T20:07:34+04:00 INFO (6): Парсинг продукта (id = 8440952) прошел успешно
2013-05-14T20:07:37+04:00 INFO (6): Парсинг продукта (id = 8432899) прошел успешно
2013-05-14T20:07:39+04:00 INFO (6): Парсинг продукта (id = 7909893) прошел успешно
2013-05-14T20:07:41+04:00 INFO (6): Парсинг продукта (id = 8232477) прошел успешно
2013-05-14T20:07:44+04:00 INFO (6): Парсинг продукта (id = 9282381) прошел успешно
2013-05-14T20:07:46+04:00 INFO (6): Парсинг продукта (id = 8456316) прошел успешно
2013-05-14T20:07:49+04:00 INFO (6): Парсинг продукта (id = 8432163) прошел успешно
2013-05-14T20:07:51+04:00 INFO (6): Парсинг продукта (id = 8431712) прошел успешно
2013-05-14T20:07:53+04:00 INFO (6): Парсинг продукта (id = 8286088) прошел успешно
2013-05-14T20:07:56+04:00 INFO (6): Парсинг продукта (id = 7867056) прошел успешно
2013-05-14T20:07:58+04:00 INFO (6): Парсинг продукта (id = 8440952) прошел успешно
2013-05-14T20:08:01+04:00 INFO (6): Парсинг продукта (id = 8432899) прошел успешно
2013-05-14T20:08:03+04:00 INFO (6): Парсинг продукта (id = 7909893) прошел успешно
2013-05-14T20:08:10+04:00 INFO (6): Парсинг продукта (id = 8232477) прошел успешно
2013-05-14T20:08:18+04:00 INFO (6): Парсинг продукта (id = 9282381) прошел успешно
2013-05-14T20:08:20+04:00 INFO (6): Парсинг продукта (id = 8456316) прошел успешно
2013-05-14T20:08:23+04:00 INFO (6): Парсинг продукта (id = 8432163) прошел успешно
2013-05-14T20:08:25+04:00 INFO (6): Парсинг продукта (id = 8431712) прошел успешно
2013-05-14T20:08:32+04:00 INFO (6): Парсинг продукта (id = 8286088) прошел успешно
2013-05-14T20:08:35+04:00 INFO (6): Парсинг продукта (id = 7867056) прошел успешно
2013-05-14T20:08:37+04:00 INFO (6): Парсинг продукта (id = 8440952) прошел успешно
2013-05-14T20:08:40+04:00 INFO (6): Парсинг продукта (id = 8432899) прошел успешно
2013-05-14T20:08:42+04:00 INFO (6): Парсинг продукта (id = 7909893) прошел успешно
2013-05-14T20:08:44+04:00 INFO (6): Парсинг продукта (id = 8232477) прошел успешно
2013-05-14T20:08:47+04:00 INFO (6): Парсинг продукта (id = 9282381) прошел успешно
2013-05-14T20:08:49+04:00 INFO (6): Парсинг продукта (id = 8456316) прошел успешно
2013-05-14T20:08:57+04:00 INFO (6): Парсинг продукта (id = 8432163) прошел успешно
2013-05-14T20:09:00+04:00 INFO (6): Парсинг продукта (id = 8431712) прошел успешно
